#Acq. time (s)=	10
#Accumulations=	2
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-70.18
#Instrument=	LabRAM S3000
#Detector=	Synapse
#Objective=	x100
#Grating=	1800
#ND Filter=	10%
#Laser (nm)=	632.81 
#Spectro (cm-¹)=	521.205
#Slit=	100.021
#Hole=	199.981
#Microscope=	Principal
#StageXY=	Märzhauser
#StageZ=	Märzhauser
#X (µm)=	-3792.6
#Y (µm)=	0
#Z (µm)=	-19.6
#Full time(s)=	21
#Project=	
#Sample=	
#Site=	
#Title=	Si_ref_begin
#Remark=	
#Date=	09.07.2019 09:56
#Operator=	
#Acquired=	09.07.2019 09:56:05
358.26	45.2961
358.585	45.2846
358.911	45.2726
359.235	46.0411
359.561	44.4705
359.886	42.904
360.21	46.022
360.536	49.1436
360.861	41.3451
361.186	40.5648
361.512	44.4603
361.836	49.1286
362.161	44.4348
362.487	40.5223
362.811	42.068
363.135	44.3973
363.46	45.9541
363.786	50.6332
364.11	41.2926
364.435	46.7522
364.76	53.7646
365.085	47.5222
365.409	42.8337
365.733	44.3739
366.059	43.5799
366.384	43.5694
366.708	40.4531
367.032	41.2317
367.358	39.6805
367.682	45.9142
368.006	43.5921
368.331	45.9439
368.655	40.5087
368.981	39.7438
369.305	45.9893
369.629	44.4347
369.953	32.7397
370.277	48.3221
370.601	38.1804
370.927	42.8424
371.251	43.6073
371.575	45.1525
371.899	39.698
372.223	45.1511
372.547	42.0513
372.871	44.4093
373.195	43.6515
373.521	44.4451
373.845	48.3454
374.169	39.7576
374.493	47.5316
374.817	42.0563
375.141	42.8194
375.465	38.9224
375.789	49.0532
376.113	35.836
376.437	40.5413
376.76	42.9147
377.084	42.1611
377.408	46.8601
377.732	39.0474
378.056	38.2529
378.38	43.6976
378.703	34.3211
379.027	46.0142
379.351	40.5581
379.675	46.8096
379.999	42.1423
380.322	47.6194
380.646	39.0405
380.97	44.5101
381.293	36.6997
381.617	46.063
381.941	43.7117
382.264	42.9228
382.588	43.6983
382.912	38.2365
383.235	46.0458
383.559	36.6877
383.882	35.133
384.205	46.0677
384.528	35.9179
384.852	39.8223
385.175	34.3591
385.499	38.2716
385.822	45.3173
386.146	39.0838
386.469	41.4454
386.791	34.4155
387.115	36.7628
387.438	37.5398
387.761	46.9172
388.085	39.8777
388.408	30.4981
388.73	42.2358
389.054	43.8049
389.377	43.0188
389.7	40.6608
390.024	35.957
390.345	48.4546
390.669	40.6434
390.992	40.6599
391.315	46.1604
391.637	38.3582
391.96	38.3725
392.284	35.2435
392.607	34.4556
392.929	36.0126
393.252	36.7867
393.575	41.4781
393.898	36.7838
394.22	43.8337
394.543	46.1892
394.866	32.883
395.188	36.0133
395.511	34.4427
395.834	44.6111
396.155	37.5619
396.479	46.1663
396.802	40.6886
397.123	33.6475
397.446	34.4317
397.769	35.2157
398.091	42.2599
398.414	43.043
398.737	35.2174
399.058	36.784
399.381	36.7871
399.703	35.2262
400.025	35.2309
400.348	32.8844
400.67	41.4943
400.993	36.0056
401.314	40.6873
401.637	39.1066
401.958	42.2208
402.281	40.6488
402.604	36.739
402.925	32.8342
403.248	39.0963
403.569	35.1951
403.892	32.8562
404.213	28.9493
404.536	28.9506
404.857	36.7721
405.18	39.895
405.501	31.2851
405.824	43.0143
406.145	42.2359
406.468	42.244
406.789	30.5149
407.112	39.905
407.433	38.3325
407.754	39.1
408.076	39.8647
408.397	30.4742
408.72	39.0625
409.041	36.7182
409.364	38.2828
409.685	42.1902
410.006	29.6864
410.328	42.1753
410.649	42.9405
410.972	39.8013
411.293	42.9084
411.614	33.5407
411.936	46.803
412.257	36.6717
412.578	37.4663
412.9	34.3571
413.221	32.803
413.542	39.8325
413.864	29.673
414.185	36.6887
414.506	36.6771
414.828	41.3518
415.149	35.1098
415.47	36.6732
415.792	35.8968
416.113	35.1194
416.434	39.0238
416.755	31.2199
417.077	39.0236
417.398	39.0182
417.718	46.0289
418.04	35.0932
418.361	36.6384
418.682	40.5254
419.002	42.8626
419.323	42.0935
419.645	32.7535
419.966	35.1096
420.286	32.7823
420.607	39.8188
420.928	32.0173
421.25	38.2693
421.57	45.3009
421.891	39.8316
422.211	39.0431
422.532	42.1525
422.854	40.575
423.174	38.221
423.495	42.114
423.815	43.6764
424.136	36.6666
424.456	50.7272
424.777	35.1301
425.097	42.945
425.419	43.728
425.739	42.9463
426.06	39.0439
426.38	36.7103
426.7	49.2323
427.021	45.3575
427.341	38.3486
427.661	36.8062
427.981	39.1685
428.302	39.1698
428.622	43.864
428.942	43.8588
429.263	43.0784
429.583	35.2566
429.903	39.1924
430.223	41.565
430.543	36.8753
430.863	40.0261
431.184	41.605
431.504	44.7527
431.824	52.6114
432.144	29.8414
432.464	43.9749
432.784	40.827
433.104	43.1725
433.424	41.5953
433.744	47.0898
434.065	43.9634
434.385	46.3443
434.705	50.3066
435.025	38.5402
435.345	27.5391
435.664	48.785
435.984	45.6257
436.303	40.104
436.623	31.4451
436.943	40.8763
437.263	35.3803
437.583	44.0427
437.902	29.1083
438.222	32.2615
438.541	30.6914
438.861	36.2058
439.18	33.8555
439.5	44.9019
439.82	37.8374
440.14	39.4404
440.458	35.5159
440.778	43.4248
441.098	33.1681
441.417	39.4904
441.737	36.3331
442.055	45.0217
442.375	36.3323
442.695	26.8536
443.014	33.1737
443.333	33.9706
443.652	35.5646
443.972	31.6294
444.292	30.0635
444.61	26.1176
444.929	35.6204
445.249	38.7841
445.568	37.9861
445.887	37.1919
446.206	31.6555
446.526	36.4125
446.844	30.0896
447.163	30.8918
447.483	28.5233
447.801	33.2829
448.12	31.7007
448.44	30.1168
448.758	33.2887
449.077	27.7438
449.396	31.7131
449.714	31.7203
450.034	26.9676
450.352	34.1097
450.671	34.9021
450.99	24.5863
451.308	37.2665
451.627	26.9508
451.945	34.8682
452.265	28.5239
452.584	33.2781
452.902	27.7372
453.221	21.4051
453.539	22.2079
453.858	25.3915
454.176	30.9564
454.495	27.7877
454.813	33.3505
455.132	28.5908
455.449	19.0643
455.769	23.0411
456.086	27.0184
456.405	22.2516
456.723	24.6332
457.042	22.244
457.36	25.4136
457.679	19.054
457.996	16.6677
458.315	23.0133
458.633	23.0115
458.952	21.424
459.27	25.3904
459.589	20.6273
459.906	27.7619
460.224	21.4112
460.543	22.993
460.86	17.4424
461.179	23.7883
461.496	28.5526
461.814	21.419
462.133	24.5945
462.45	21.4194
462.769	22.208
463.086	19.0295
463.404	20.6076
463.723	26.937
464.04	23.7574
464.357	23.7481
464.676	26.1169
464.993	28.492
465.311	21.3755
465.629	22.1775
465.947	22.1871
466.264	26.9472
466.581	24.5666
466.9	25.3481
467.217	22.166
467.534	25.3167
467.853	22.9313
468.17	25.2947
468.487	26.0801
468.804	24.4969
469.123	26.8651
469.44	32.3918
469.757	22.9067
470.074	27.6387
470.393	28.42
470.71	23.6764
471.027	26.0379
471.344	22.8784
471.661	32.3436
471.98	25.2441
472.297	31.5554
472.614	24.4534
472.931	26.0242
473.248	21.2828
473.565	22.0579
473.882	25.9806
474.2	29.9015
474.517	27.5317
474.834	25.168
475.151	29.8856
475.467	27.525
475.784	25.9486
476.101	29.0864
476.418	25.147
476.736	26.7088
477.053	30.6271
477.37	32.1915
477.687	32.1895
478.004	31.4056
478.32	25.9114
478.637	27.4822
478.954	27.4794
479.271	27.4724
479.587	30.5997
479.904	25.0945
480.221	29.7828
480.537	28.1995
480.854	29.751
481.171	34.4347
481.487	28.1667
481.804	31.2935
482.12	34.4247
482.437	34.4292
482.754	31.3029
483.07	34.4336
483.387	35.9939
483.703	32.0731
484.02	36.7543
484.336	32.8323
484.653	34.3832
484.969	35.9325
485.286	33.5756
485.601	38.2457
485.917	38.234
486.234	34.3279
486.55	36.6707
486.867	33.5564
487.183	38.2465
487.499	38.2496
487.816	32.0015
488.132	35.8958
488.447	38.2274
488.763	39.7819
489.08	31.2018
489.396	45.2482
489.712	35.8916
490.029	46.8181
490.343	32.7701
490.66	39.7828
490.976	39.7682
491.292	38.9711
491.608	38.9537
491.923	43.6115
492.239	34.2568
492.555	38.9223
492.872	39.6987
493.186	41.2562
493.503	48.2654
493.819	48.2721
494.135	45.1669
494.449	49.8502
494.766	49.8563
495.082	43.6204
495.398	42.8266
495.712	47.474
496.028	51.3396
496.344	48.2144
496.659	45.1046
496.975	45.1159
497.291	46.686
497.605	54.478
497.921	59.1494
498.237	49.0272
498.552	52.912
498.868	56.7976
499.184	52.1255
499.498	55.2314
499.814	49.7778
500.13	50.547
500.444	44.3223
500.76	66.8772
501.074	69.2244
501.39	56.7928
501.705	78.5864
502.02	63.7989
502.336	77.0068
502.651	72.3162
502.966	80.0691
503.281	65.289
503.596	73.0613
503.911	82.3963
504.226	78.5178
504.541	86.2932
504.856	76.1768
505.172	83.149
505.486	87.0006
505.802	102.494
506.116	97.8007
506.43	90.0204
506.746	93.1227
507.06	110.211
507.375	117.998
507.69	112.585
508.005	115.697
508.319	116.461
508.635	124.195
508.949	142.012
509.264	137.335
509.578	147.425
509.892	147.452
510.208	159.909
510.522	186.341
510.837	184.805
511.151	187.903
511.465	197.193
511.781	216.564
512.094	239.811
512.41	242.109
512.724	259.934
513.038	285.524
513.353	287.843
513.667	328.184
513.981	367.747
514.296	391.011
514.61	430.55
514.924	472.398
515.239	521.216
515.553	592.527
515.866	673.153
516.18	763.861
516.495	846.013
516.809	962.208
517.123	1160.44
517.438	1324.38
517.752	1554.76
518.065	1849.29
518.379	2272.34
518.694	2837.98
519.008	3468.18
519.322	4406.82
519.635	5579.32
519.949	6846.48
520.264	7915
520.577	8608.44
520.891	8468.24
521.205	7667.65
521.518	6346.43
521.833	5029.98
522.147	4000.57
522.46	3185.81
522.774	2536.88
523.087	2084.09
523.401	1723.9
523.714	1428.62
524.029	1244.76
524.342	1064.07
524.656	913.673
524.969	798.974
525.283	679.008
525.596	645.666
525.909	569.923
526.223	503.507
526.536	447.938
526.849	397.792
527.164	361.546
527.478	373.187
527.791	316.036
528.104	308.307
528.417	277.374
528.731	268.063
529.044	242.53
529.357	217.005
529.67	210.021
529.984	210.757
530.297	192.19
530.61	165.905
530.923	176.655
531.236	165.028
531.549	159.578
531.863	146.439
532.176	131.786
532.489	137.2
532.802	118.738
533.114	137.293
533.427	131.154
533.74	107.232
534.053	119.528
534.366	120.993
534.679	113.981
534.992	96.2208
535.305	91.5869
535.618	101.605
535.931	92.3909
536.244	103.187
536.555	86.2405
536.868	89.2929
537.181	88.4838
537.494	82.2945
537.807	81.5052
538.12	76.1194
538.431	70.7438
538.744	76.1354
539.057	66.1406
539.37	74.596
539.682	69.9735
539.994	66.8915
540.307	67.6606
540.619	58.441
540.932	59.9902
541.245	57.6933
541.556	58.4689
541.869	60.7778
542.182	49.2354
542.494	58.4648
542.806	60.7745
543.118	58.474
543.431	50.7901
543.744	60.0364
544.055	53.8851
544.367	49.2657
544.68	53.877
544.991	59.2536
545.304	50.7819
545.616	43.857
545.927	43.0942
546.24	46.9539
546.553	46.9662
546.864	50.8252
547.176	47.7484
547.489	41.5869
547.8	44.6659
548.112	46.9748
548.425	37.7315
548.736	36.9565
549.048	46.9556
549.359	33.0918
549.671	39.2403
549.984	34.62
550.295	34.6203
550.607	35.3938
550.918	38.4789
551.23	40.7978
551.541	39.2695
551.854	28.4986
552.165	38.5243
552.477	35.4535
552.789	40.859
553.1	42.4077
553.412	35.47
553.723	33.1552
554.035	33.9228
554.346	30.8364
554.658	33.1493
554.969	33.1534
555.281	30.0761
555.592	33.1693
555.903	33.9476
556.215	35.4947
556.525	30.0944
556.838	35.4963
557.148	33.9551
557.46	28.5576
557.771	29.3369
558.083	26.257
558.394	32.4453
558.704	27.8177
559.016	30.1418
559.327	26.2801
559.639	27.053
559.949	27.0505
560.26	30.1374
560.572	33.2232
560.883	30.9023
561.193	33.2206
561.505	27.8165
561.815	27.0499
562.126	29.3756
562.438	27.8352
562.748	23.1994
563.059	34.8038
563.37	23.2072
563.681	24.7625
563.991	25.5481
564.303	20.139
564.613	24.0214
564.924	24.8002
565.234	20.9227
565.546	27.1144
565.856	28.6571
566.167	29.4324
566.477	25.5692
566.789	34.1142
567.099	26.3793
567.409	19.4067
567.719	24.8461
568.03	30.2791
568.341	23.2862
568.651	21.7287
568.962	28.7098
569.272	25.6079
569.582	19.4045
569.894	17.8582
570.204	23.3012
570.514	23.3069
570.824	24.863
571.134	27.9697
571.444	25.6363
571.754	22.5284
572.066	16.3164
572.376	24.095
572.686	25.6622
572.996	23.3404
573.306	21.7918
573.616	17.9033
573.926	21.7957
574.236	20.2382
574.546	21.0161
574.856	22.5733
575.166	21.7959
575.476	24.9108
575.787	21.0191
576.097	23.3549
576.407	21.019
576.717	17.9039
577.027	17.1234
577.336	25.6814
577.646	19.4538
577.956	18.6764
578.266	22.5724
578.576	19.4664
578.885	18.6957
579.195	21.0396
579.505	21.0427
579.815	20.2624
580.123	25.7133
580.433	17.1393
580.743	22.5906
581.052	28.0432
581.362	19.4736
581.672	28.0386
581.981	18.6893
582.291	21.8009
582.601	23.3567
582.91	24.1369
583.22	19.4686
583.528	19.4726
583.838	24.1496
584.147	24.1496
584.457	24.1447
584.766	24.1351
585.076	19.4536
585.385	16.3323
585.693	27.2092
586.003	13.213
586.313	23.317
586.622	21.7656
586.931	21.7693
587.241	29.5462
587.549	20.9916
587.858	23.3185
588.168	28.7502
588.477	17.8661
588.785	24.8513
589.094	24.8483
589.404	18.636
589.713	21.7431
590.021	18.6377
590.33	21.7435
590.64	20.1877
590.949	22.5117
591.257	22.5048
591.566	19.3945
591.875	24.0422
592.183	24.8114
592.493	20.9291
592.802	27.8969
593.11	22.4641
593.419	20.1321
593.728	17.0292
594.036	23.218
594.345	23.2196
594.654	29.4183
594.962	20.1329
595.271	26.328
595.58	25.5449
595.888	23.9808
596.197	23.9614
596.504	22.3999
596.814	20.8471
597.123	25.4792
597.43	22.3958
597.739	24.7195
598.047	20.0879
598.356	24.723
598.663	23.9465
598.972	23.941
599.281	22.3911
599.589	20.8419
599.898	23.1513
600.205	23.9147
600.514	23.9045
600.822	26.2056
601.131	18.4895
601.438	19.2519
601.747	20.7847
602.054	24.6265
602.363	21.5428
602.671	24.6152
602.979	28.4565
603.287	23.07
603.594	22.299
603.903	27.6794
604.21	20.7577
604.519	26.1357
604.826	27.6679
605.135	23.8199
605.442	20.7417
605.75	24.5782
606.058	23.807
606.366	26.8763
606.674	19.9631
606.982	25.3332
607.289	29.1623
607.597	23.0122
607.905	19.1656
608.212	26.049
608.52	21.4399
608.828	25.2578
609.135	26.7825
609.443	29.077
609.75	27.5489
610.058	22.1947
610.366	31.3805
610.673	26.0213
610.98	28.3124
611.287	31.3658
611.596	22.9453
611.903	23.7064
612.21	28.2929
612.518	30.5872
612.825	29.0581
613.132	32.1148
613.439	23.6991
613.748	27.5149
614.055	20.6323
614.362	26.7441
614.668	30.5674
614.975	29.0445
615.284	34.4017
615.591	25.9956
615.897	35.9353
616.204	32.8743
616.511	35.1641
616.818	32.8682
617.126	22.1662
617.433	36.6878
617.74	30.5704
618.047	32.857
618.353	25.9733
618.66	29.7859
618.967	34.3648
619.274	29.7856
619.582	32.8495
619.889	40.5029
620.195	29.048
620.502	28.2867
620.809	32.8713
621.115	33.6294
621.422	32.859
621.729	30.5641
622.035	32.094
622.342	26.7487
622.648	32.8672
622.955	33.6337
623.262	29.0462
623.568	25.2217
623.875	25.9828
624.181	35.1505
624.488	32.094
624.794	31.3327
