Acq. time (s)=	4
Accumulations=	3
Range=	Off
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	0
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	On
Dark correction=	Off
Inst. Process=	On
Instrument=	LabRAM S3000
Detector=	Synapse
Objective=	x100
Grating=	1800
ND Filter=	25%
Laser (nm)=	632.81 
Spectro (cm-¹)=	520.984
Slit=	100.021
Hole=	1000.03
Microscope=	Principal
StageXY=	Märzhauser
StageZ=	Märzhauser
X (µm)=	0
Y (µm)=	0
Z (µm)=	-1812.1
Project=	
Sample=	
Site=	
Title=	SOP_200nm_SPIS_p0.15_map
Remark=	
Date=	17.06.2019 13:47
Operator=	
Acquired=	17.06.2019 13:47:03
Base:Sub=	17.06.2019 13:47:12
358.033	2.71685
358.357	3.30546
358.684	3.60071
359.008	3.96535
359.333	4.17135
359.659	4.34985
359.983	4.36651
360.309	4.36064
360.634	4.23603
360.959	4.21516
361.285	4.15895
361.609	4.09412
361.934	3.98924
362.26	3.84181
362.584	3.62928
362.908	3.38285
363.233	3.1208
363.559	2.83067
363.883	2.52913
364.208	2.21492
364.533	1.92401
364.858	1.68973
365.182	1.46043
365.507	1.35415
365.832	1.2655
366.157	1.22119
366.481	1.29159
366.805	1.34048
367.13	1.36047
367.455	1.36477
367.78	1.34032
368.104	1.37959
368.428	1.38507
368.752	1.35408
369.078	1.23784
369.402	1.11209
369.726	0.948483
370.051	0.809036
370.375	0.720615
370.7	0.600944
371.024	0.535073
371.348	0.438602
371.673	0.0573017
371.997	-0.148861
372.321	-0.216473
372.645	-0.219925
372.969	-0.217584
373.294	-0.193758
373.618	-0.129818
373.942	-0.0543224
374.266	0.0231031
374.59	0.0767487
374.914	0.0440684
375.238	0.0398371
375.562	0.0755232
375.886	0.101816
376.21	0.118759
376.534	0.023584
376.858	-0.0659134
377.182	-0.0005543
377.505	0.0411904
377.829	0.0482272
378.153	0.0520546
378.477	0.057098
378.801	0.00624958
379.124	0.00965768
379.448	0.0695721
379.772	0.138341
380.096	0.153099
380.419	0.144354
380.743	0.0886295
381.067	0.0451274
381.391	0.0703531
381.714	0.0768159
382.038	0.0569008
382.362	0.0526287
382.685	0.0304343
383.009	0.0211567
383.332	-0.000126132
383.656	-0.0203536
383.98	-0.0530961
384.302	-0.0418201
384.625	-0.0288836
384.949	-0.00339533
385.272	0.0187737
