Acq. time (s)=	4
Accumulations=	3
Range=	Off
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	0
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	On
Dark correction=	Off
Inst. Process=	On
Instrument=	LabRAM S3000
Detector=	Synapse
Objective=	x100
Grating=	1800
ND Filter=	25%
Laser (nm)=	632.81 
Spectro (cm-¹)=	520.984
Slit=	100.021
Hole=	1000.03
Microscope=	Principal
StageXY=	Märzhauser
StageZ=	Märzhauser
X (µm)=	0
Y (µm)=	0
Z (µm)=	0
Project=	
Sample=	
Site=	
Title=	SOP_200nm_SPIS_p0
Remark=	
Date=	17.06.2019 12:18
Operator=	
Acquired=	17.06.2019 12:18:18
Base:Sub=	17.06.2019 12:18:26
358.033	23.4638
358.357	22.9019
358.684	22.7967
359.008	22.5713
359.333	22.1669
359.659	21.2902
359.983	20.5668
360.309	19.7177
360.634	18.6579
360.959	17.6479
361.285	16.9366
361.609	16.3018
361.934	15.5777
362.26	14.8804
362.584	14.2346
362.908	13.6912
363.233	13.216
363.559	12.6183
363.883	11.986
364.208	11.3739
364.533	10.8035
364.858	10.2791
365.182	9.78455
365.507	9.32759
365.832	8.85196
366.157	8.35901
366.481	7.90702
366.805	7.54386
367.13	7.21571
367.455	6.91063
367.78	6.55021
368.104	6.18611
368.428	5.83036
368.752	5.35661
369.078	4.74205
369.402	4.12125
369.726	3.49686
370.051	2.79078
370.375	2.24713
370.7	1.88708
371.024	1.76233
371.348	1.76513
371.673	1.82402
371.997	1.8025
372.321	1.85351
372.645	1.84107
372.969	1.84458
373.294	1.86252
373.618	1.78965
373.942	1.71081
374.266	1.62703
374.59	1.56356
374.914	1.43101
375.238	1.17923
375.562	0.935381
375.886	0.687443
376.21	0.449318
376.534	0.260211
376.858	0.129278
377.182	0.0103598
377.505	-0.0541712
377.829	-0.149783
378.153	-0.21627
378.477	-0.294055
378.801	-0.311304
379.124	-0.276081
379.448	-0.141136
379.772	0.0359532
380.096	0.238856
380.419	0.460097
380.743	0.70026
381.067	0.934165
381.391	1.11478
381.714	1.12951
382.038	0.978422
382.362	0.721163
382.685	0.475052
383.009	0.227063
383.332	-0.00369914
383.656	-0.175145
383.98	-0.29489
384.302	-0.350923
384.625	-0.35317
384.949	-0.315877
385.272	-0.219608
385.596	-0.0803905
385.919	0.128126
386.243	0.36474
386.566	0.744621
