Acq. time (s)=	40
Accumulations=	2
Range=	Off
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	0
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	On
Dark correction=	Off
Inst. Process=	On
Instrument=	LabRAM S3000
Detector=	Synapse
Objective=	x100
Grating=	1800
ND Filter=	0.1%
Laser (nm)=	632.81 
Spectro (cm-¹)=	520.984
Slit=	100.021
Hole=	1000.03
Microscope=	Principal
StageXY=	Märzhauser
StageZ=	Märzhauser
X (µm)=	7334.3
Y (µm)=	22077.1
Z (µm)=	-63.1
Project=	
Sample=	
Site=	
Title=	SOP_200nm_SPIS_filter0.1
Remark=	
Date=	17.06.2019 11:50
Operator=	
Acquired=	17.06.2019 11:50:21
Base:Sub=	17.06.2019 11:51:01
358.033	0.0228923
358.357	0.0338751
358.684	0.0390911
359.008	0.0331234
359.333	-0.0147024
359.659	-0.0118852
359.983	-0.0047717
360.309	0.00152321
360.634	0.00538106
360.959	0.00727641
361.285	0.00880134
361.609	0.00507727
361.934	0.0133473
362.26	0.0228919
362.584	0.0191976
362.908	0.0127569
363.233	0.00711869
363.559	0.00113105
363.883	-0.00509047
364.208	-0.0112394
364.533	-0.0169753
364.858	-0.0250917
365.182	-0.0322326
365.507	-0.0325022
365.832	-0.0329893
366.157	-0.0273027
366.481	-0.022394
366.805	-0.0155775
367.13	-0.00909323
367.455	-0.00381464
367.78	0.000271096
368.104	-0.0038737
368.428	0.0029669
368.752	0.0125932
369.078	0.0123873
369.402	0.0123599
369.726	0.011844
370.051	0.0109791
370.375	0.0091461
370.7	0.00631292
371.024	0.00435475
371.348	0.00279663
371.673	0.00315251
371.997	0.00356687
372.321	0.00485691
372.645	0.0105158
372.969	0.0154756
373.294	0.0194337
373.618	0.0250062
373.942	0.0326932
374.266	0.0359088
374.59	0.0334042
374.914	0.0378844
375.238	0.0414318
375.562	0.0505152
375.886	0.0444975
376.21	0.0352207
376.534	0.0253853
376.858	0.0111989
377.182	0.000979126
377.505	-0.00750958
377.829	-0.0136206
378.153	-0.0181113
378.477	-0.00971544
378.801	0.00158768
379.124	0.0124723
379.448	0.0259512
379.772	0.0386939
380.096	0.0504021
380.419	0.0624268
380.743	0.0576445
381.067	0.0549505
381.391	0.0575757
381.714	0.0567888
382.038	0.0583584
382.362	0.0630199
382.685	0.0640241
383.009	0.0573404
383.332	0.0515943
383.656	0.0418414
383.98	0.0379141
384.302	0.0339021
384.625	0.0303542
384.949	0.0319974
385.272	0.0355694
385.596	0.0377645
385.919	0.0382921
386.243	0.0360431
386.566	0.0279013
386.888	0.0212301
387.212	0.0168682
387.535	0.0119309
387.859	0.00608367
388.182	0.0100471
388.504	0.00625498
388.827	3.91394e-006
389.151	-0.00672752
389.474	-0.012435
389.797	-0.0177766
390.119	-0.0224448
390.443	-0.0225427
390.766	-0.0229785
391.089	-0.0237357
391.412	-0.0232073
391.734	-0.0205278
392.057	-0.0182704
392.381	-0.0153985
392.704	-0.0136778
393.026	-0.0103334
393.349	-0.00721845
393.672	-0.00298726
393.994	0.00199943
394.317	0.00758452
394.64	0.0153905
394.963	0.0245005
395.285	0.0336644
395.608	0.0510596
395.931	0.0777473
396.253	0.107574
396.576	0.116991
396.899	0.0847747
397.22	0.0366854
397.543	0.0125481
397.865	-0.000513692
398.188	0.0115445
398.511	0.0325603
398.832	0.0342199
399.155	0.0357882
399.478	0.038237
399.8	0.050274
400.122	0.0583681
400.444	0.0663647
400.767	0.0768884
401.088	0.0776393
401.411	0.0817107
401.734	0.0890568
402.055	0.0944933
402.378	0.0920174
402.699	0.0910514
403.022	0.0905059
403.344	0.0918016
403.666	0.093277
403.988	0.0962649
404.31	0.0991523
404.632	0.103318
404.954	0.110227
405.276	0.119328
405.598	0.128635
405.919	0.139698
406.242	0.151748
406.563	0.164609
406.886	0.17866
407.207	0.193157
407.53	0.208343
407.851	0.224064
408.173	0.240165
408.494	0.255623
408.815	0.271928
409.138	0.289217
409.459	0.307172
409.782	0.324018
410.103	0.336461
410.424	0.346491
410.746	0.337422
411.067	0.332193
411.39	0.323515
411.71	0.321989
412.031	0.316386
412.354	0.320979
412.675	0.332454
412.996	0.343588
413.318	0.368589
413.639	0.397736
413.96	0.419127
414.282	0.456166
414.603	0.469373
414.924	0.466855
415.246	0.482073
415.567	0.502293
415.888	0.527483
416.208	0.555118
416.531	0.587156
416.851	0.62183
417.172	0.658306
417.494	0.698244
417.815	0.739192
418.136	0.783968
418.456	0.829473
418.779	0.878792
419.099	0.92765
419.42	0.973962
419.741	1.02544
420.061	1.07993
420.383	1.13633
420.704	1.19556
421.024	1.25359
421.345	1.32406
421.665	1.39608
421.986	1.46942
422.308	1.54485
422.629	1.62023
422.949	1.69696
423.27	1.76203
423.59	1.8197
423.91	1.87282
424.232	1.92386
424.553	1.97039
424.873	2.01496
425.194	2.05615
425.514	2.09552
425.834	2.1327
426.155	2.168
426.475	2.20644
426.795	2.24301
427.116	2.27029
427.436	2.28595
427.756	2.30935
428.078	2.31435
428.398	2.31428
428.719	2.30912
429.039	2.29015
429.359	2.26722
429.679	2.24413
430	2.20164
430.32	2.16967
430.64	2.12863
430.96	2.09416
431.28	2.05684
431.6	2.0145
431.921	1.97372
432.241	1.93205
432.561	1.86741
432.881	1.81777
433.201	1.75338
433.52	1.71532
433.84	1.67495
434.16	1.65369
434.48	1.62134
434.8	1.53652
435.12	1.44427
435.44	1.36433
435.76	1.259
436.08	1.08168
436.4	0.862131
436.719	1.1101
437.038	1.06712
437.358	1.02722
437.678	0.991474
437.998	0.929572
438.317	0.838896
438.637	0.899358
438.957	0.832573
439.276	0.667924
439.595	0.670379
439.915	0.597832
440.235	0.672957
440.555	0.725869
440.873	0.694505
441.193	0.665876
441.512	0.637812
441.832	0.611343
442.152	0.590979
442.47	0.565209
442.79	0.532807
443.109	0.502558
443.429	0.475744
443.747	0.458598
444.067	0.446315
444.387	0.439392
444.706	0.439873
445.024	0.446163
445.344	0.456715
445.663	0.461632
445.982	0.467255
446.301	0.456224
446.621	0.45067
446.939	0.453686
447.258	0.435004
447.578	0.424551
447.896	0.418568
448.215	0.418327
448.534	0.41759
448.852	0.416675
449.172	0.420428
449.491	0.43162
449.809	0.448607
450.129	0.46576
450.448	0.481187
450.766	0.486246
451.085	0.478553
451.403	0.476916
451.722	0.469539
452.042	0.4599
452.36	0.447862
452.679	0.43418
452.997	0.417985
453.316	0.398372
453.634	0.37026
453.953	0.341672
454.271	0.319868
454.59	0.310622
454.908	0.289595
455.227	0.261159
455.544	0.2378
455.863	0.214798
456.181	0.204404
456.5	0.196676
456.818	0.191969
457.137	0.184784
457.455	0.187897
457.774	0.191379
458.091	0.182728
458.41	0.177935
458.728	0.173153
459.047	0.170328
459.364	0.167355
459.683	0.165649
460.001	0.165521
460.318	0.163491
460.637	0.161899
460.955	0.155044
461.274	0.131877
461.591	0.113834
461.909	0.105259
462.228	0.0942018
462.545	0.0819071
462.862	0.0705812
463.181	0.0623534
463.499	0.0580717
463.817	0.0450628
464.135	0.040229
464.452	0.0317866
464.771	0.0280655
465.088	0.0250657
465.405	0.0217421
465.723	0.0201325
466.041	0.0190862
466.359	0.0175429
466.676	0.0165815
466.995	0.0134253
467.312	-0.000965879
467.629	-0.0128445
467.946	-0.0170667
468.265	-0.0192307
468.582	-0.0151397
468.899	-0.00642849
469.216	0.0092593
469.535	-0.00379288
469.852	-0.0127292
470.169	-0.0182807
470.486	-0.0190772
470.805	-0.0137351
471.122	-0.00305988
471.439	0.0163175
471.756	0.0413587
472.073	0.0891214
472.391	0.116813
472.708	0.131501
473.025	0.130656
473.342	0.0996798
473.659	0.103916
473.976	0.109652
474.293	0.114106
474.611	0.120518
474.928	0.127012
475.245	0.135514
475.562	0.144934
475.879	0.16004
476.196	0.179848
476.513	0.204341
476.83	0.221545
477.146	0.237097
477.463	0.25348
477.781	0.271084
478.098	0.28959
478.415	0.305422
478.732	0.31881
479.048	0.333412
479.365	0.349935
479.682	0.372961
479.999	0.402387
480.315	0.420938
480.632	0.43448
480.949	0.439483
481.265	0.453298
481.582	0.469599
481.898	0.50131
482.215	0.523891
482.532	0.544339
482.848	0.567246
483.165	0.587882
483.481	0.601673
483.798	0.60993
484.114	0.621979
484.429	0.631205
484.746	0.632476
485.062	0.640565
485.379	0.66893
485.695	0.703401
486.012	0.730229
486.328	0.752917
486.645	0.779747
486.961	0.818039
487.277	0.84242
487.592	0.844848
487.909	0.846987
488.225	0.847024
488.542	0.846897
488.858	0.844816
489.174	0.842037
489.489	0.838763
489.805	0.840828
490.122	0.846666
490.438	0.836697
490.754	0.81128
491.07	0.80045
491.385	0.794649
491.701	0.797161
492.018	0.80553
492.334	0.822918
492.648	0.803813
492.965	0.780675
493.281	0.766557
493.597	0.754719
493.912	0.741593
494.228	0.738097
494.544	0.739346
494.86	0.741878
495.175	0.734596
495.491	0.724487
495.807	0.717103
496.121	0.711479
496.437	0.70993
496.753	0.70004
497.069	0.655391
497.384	0.606897
497.7	0.561164
498.016	0.521202
498.33	0.502838
498.646	0.487937
498.961	0.483655
499.277	0.481265
499.592	0.476046
499.907	0.469095
500.223	0.45988
500.539	0.451754
500.853	0.450099
501.169	0.447893
501.483	0.453411
501.799	0.473815
502.113	0.483488
502.429	0.487046
502.745	0.473324
503.059	0.451047
503.375	0.424105
503.689	0.39959
504.005	0.385185
504.319	0.370617
504.635	0.358432
504.949	0.343621
505.265	0.328721
505.579	0.314934
505.895	0.304179
506.209	0.300218
506.524	0.306609
506.838	0.313354
507.154	0.319205
